시군명,충전소명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도,운영기관명,충전기타입명
안양시,평촌아크로타워,경기도 안양시 동안구 관양동 1591번지 평촌아크로타워 지하5층,경기도 안양시 동안구 시민대로 230,14067,37.3923317778,126.9565123356,케이티,AC완속
양주시,은현체육회관,경기도 양주시 은현면 선암리 347번지,경기도 양주시 은현면 은현로 74,11427,37.8757604043,127.0246032944,에스트래픽,DC차데모+DC콤보
양주시,선암리 동네체육시설(선암2리 경로당),경기도 양주시 은현면 선암리 196-16번지,경기도 양주시 은현면 화합로941번길 336,11427,37.8618150397,127.0285354304,에스트래픽,DC차데모+DC콤보
양주시,선돌공원,경기도 양주시 옥정동 580,,,37.8214773666,127.0808750176,환경부(한국자동차환경협회),DC콤보
양주시,송추 제2주차장,경기도 양주시 장흥면 울대리 527 주차장 입구 근처,,11522,,,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양주시,KH양주휴게소,경기도 양주시 장흥면 삼하리 250-16번지,경기도 양주시 장흥면 서울외곽순환고속도로 58,11525,37.6791812596,126.9158007888,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양주시,꿈나무도서관,경기도 양주시 백석읍 오산리 548-4번지,경기도 양주시 백석읍 꿈나무로 199,11510,37.7923681353,126.9872825346,환경부(한국자동차환경협회),DC콤보
양주시,이마트 양주점,경기도 양주시 회정동 98번지,경기도 양주시 평화로 1713,11435,37.8417696599,127.0538942524,한국전력,DC차데모+AC3상+DC콤보
양주시,하패리 동네체육시설(하패1리 복지회관),경기도 양주시 은현면 하패리 349번지,경기도 양주시 은현면 운하로433번길 5,11426,37.8881095196,127.0362262242,에스트래픽,DC차데모+DC콤보
양주시,운암리 동네체육시설(운암1리 경로당),경기도 양주시 ,,,,,에스트래픽,DC차데모+DC콤보
양주시,도시환경사업소,경기도 양주시 봉양동 932-6번지 건물앞 지상주차장,경기도 양주시 평화로 1920,11447,37.8598811170,127.0574001950,에스트래픽,AC완속
양주시,회천1동주민센터,경기도 양주시 덕정동 140-1번지,경기도 양주시 덕정길 67,11450,37.8438345692,127.0662022596,한국전력,DC차데모+AC3상+DC콤보
양주시,광적가석지구 공영주차장,경기도 양주시 광적면 가납리 870-5,,11419,37.8211416490,126.9864020098,한국전기차충전서비스,DC차데모+AC3상+DC콤보
양주시,LF스퀘어 양주점,경기도 양주시 회정동 453-19번지,경기도 양주시 평화로 1593,11439,37.8313447381,127.0523660964,한국전기차충전서비스,AC완속
양주시,장흥유원지,경기도 양주시 장흥면 석현리 386-2,,11519,37.7304050067,126.9495776646,한국전기차충전서비스,AC완속
양주시,고읍(만송동)공영주차장,경기도 양주시 만송동 689-4,,11493,37.7990605100,127.0828724995,한국전기차충전서비스,AC완속
양주시,양주시은남통합보건지소,경기도 양주시 남면 상수리 204-11번지,경기도 양주시 남면 화합로610번길 161-13,11426,37.8701691567,127.0063111837,한국전기차충전서비스,AC완속
양주시,동일자동차공업사,경기도 양주시 덕정동 467번지,경기도 양주시 화합로1325번길 123-18,11449,37.8531451225,127.0613507699,제주전기자동차서비스,AC완속
양주시,한국환경공단 서울압수물사업소,경기도 양주시 백석읍 연곡리 40-19번지,경기도 양주시 백석읍 연곡로124번길 135,11502,37.8134335280,126.9633923415,한국전기차충전서비스,AC완속
양주시,양주시 회천4동주민센터 ,경기도 양주시 옥정동 975-2번지 지상1층주차장(609-6 지상1층주차장),경기도 양주시 옥정로 397-7,11465,37.8372507501,127.0901749213,지엔텔,DC차데모+AC3상+DC콤보
양주시,양주시 은현면사무소,경기도 양주시 은현면 선암리 341-2번지 지상1층주차장(341-2 지상1층주차장),경기도 양주시 은현면 은현로 66,11427,37.8749852133,127.0245855352,지엔텔,AC완속
양주시,양주시 여성보육비젼센터공영주차장,경기도 양주시 고암동 580-6번지 지상1층주차장(580-6 지상1층주차장),경기도 양주시 고암길 226,11454,37.8349828184,127.0733568295,지엔텔,AC완속
양주시,양주시 덕정2지구공영주차장,경기도 양주시 고암동 588-3번지 지상1층주차장(고암동 588-3 지상1층주차장),,,37.8320862418,127.0732868156,지엔텔,AC완속
양주시,옥정중앙공원,경기도 양주시 옥정동 1039,,,37.8243122084,127.0974494681,환경부(한국자동차환경협회),DC콤보
양주시,백석농협,경기도 양주시 백석읍 오산리 543-9번지,경기도 양주시 백석읍 중앙로 197,11510,37.7936731913,126.9889317846,한국전기차충전서비스,AC완속
양주시,양주시 광사동하늘물공원,경기도 양주시 광사동 659번지 지상1층주차장(659 지상1층주차장),경기도 양주시 고읍남로 205,11492,37.7916794030,127.0847478927,지엔텔,AC완속
양주시,양주시청,경기도 양주시 남방동 1-1번지,경기도 양주시 부흥로 1533,11498,37.7855362800,127.0466688740,한국전기차충전서비스,AC완속
양주시,장흥문화체육센터,경기도 양주시 장흥면 일영리 153-5번지,경기도 양주시 장흥면 호국로 176-14,11520,37.7159857029,126.9406548835,한국전기차충전서비스,DC차데모+AC3상+DC콤보
양주시,에코스포츠센터 1주차장,경기도 양주시 은현면 하패리 1077-4번지,경기도 양주시 은현면 은남로 177,11426,37.8948018200,127.0106620108,환경부(한국자동차환경협회),DC콤보
양주시,회암사지박물관,경기도 양주시 율정동 299-1번지,경기도 양주시 회암사길 11,11464,37.8412152854,127.1029730840,환경부(한국자동차환경협회),DC콤보
양주시,양주시청,경기도 양주시 남방동 1-1번지,경기도 양주시 부흥로 1533,11498,37.7855362800,127.0466688740,한국전력,DC차데모+AC3상+DC콤보
양주시,레이크우드컨트리클럽,경기도 양주시 만송동 591-12번지 주차장,경기도 양주시 만송로 216,11494,37.7818042846,127.0831337808,이카플러그,AC완속
양주시,양주시청,경기도 양주시 남방동 1-1번지 양주시청,경기도 양주시 부흥로 1533,11498,37.7855362800,127.0466688740,에버온,AC완속
양주시,남문학원,경기도 양주시 남면 신산리 186-2번지 남문중학교 주차장옆 뒤편 변압기 옆,경기도 양주시 남면 개나리18길 1,11404,37.8972023738,126.9798569711,지엔텔,AC완속
양주시,회천2동주민센터,경기도 양주시 덕계동 467-8번지,경기도 양주시 평화로1475번길 39,11443,37.8216702081,127.0467433727,한국전기차충전서비스,AC완속
양주시,고읍(광사동)공영주차장,경기도 양주시 광사동 688,,11491,37.7888447549,127.0813969935,한국전기차충전서비스,AC완속
양주시,젠틀맨호텔,경기도 양주시 장흥면 석현리 60번지,경기도 양주시 장흥면 권율로 505,11519,37.7506316376,126.9677283749,제주전기자동차서비스,AC완속
양주시,가납공영주차장,경기도 양주시 광적면 가납리 709-38번지,경기도 양주시 광적면 삼일로 20,11419,37.8207597037,126.9873475275,한국전력,DC차데모+AC3상+DC콤보
양주시,광사해동마을한양수자인아파트,경기도 양주시 광사동 712번지 해동마을한양수자인아파트,,11490,37.7892533542,127.0792417891,케이티,AC완속
양주시,양주시 장흥면사무소,경기도 양주시 장흥면 일영리 137-2번지 지상1층주차장,경기도 양주시 장흥면 권율로 7,11520,37.7178804576,126.9410718011,지엔텔,DC차데모+AC3상+DC콤보
양주시,양주시 회천3동주민센터 ,경기도 양주시 덕정동 206-6번지 지상1층고객주차장(덕정도 205-6 지상1층고객주차장),경기도 양주시 회정로 143,11451,37.8378418351,127.0689194521,지엔텔,DC차데모+AC3상+DC콤보
양주시,양주시 덕정역사공영주차장,경기도 양주시 덕정동 346-7번지 지상1층주차장(덕정동 346-7 지상1층주차장),,,37.8408945389,127.0622071979,지엔텔,AC완속
양주시,한국가스공사 양주,경기도 양주시 옥정동 988,경기도 양주시 화합로 1710,11465,37.8390337562,127.0972524105,한국전기차충전서비스,AC완속
양주시,농협양주농수산물유통센터,경기도 양주시 고읍동 435-18번지,경기도 양주시 부흥로1907번길 182,11459,37.8005548250,127.0739411452,한국전기차충전서비스,AC완속
양주시,한국국토정보공사 양주지사,경기도 양주시 산북동 341-10번지 한국국토정보공사 양주지사,경기도 양주시 평화로 1305,11497,37.8074530992,127.0458533142,대영채비,AC완속
양주시,경기양주 개명연수원,경기도 양주시 장흥면 석현리 237-5번지 1층 주차장①②,경기도 양주시 장흥면 권율로309번길 317-33,11519,37.7488516565,126.9452772259,에버온,AC완속
양주시,자이자동차세상,경기도 양주시 삼숭동 226번지,경기도 양주시 삼숭로 14-35,11487,37.7952082968,127.1017882817,제주전기자동차서비스,AC완속
양주시,경기양주 헬로우호텔,경기도 양주시 장흥면 석현리 196-1번지 옥외입구주차장①②,경기도 양주시 장흥면 권율로309번길 262,11519,37.7480392996,126.9488702083,에버온,AC완속
양주시,고읍(3)공영주차장,경기도 양주시 광사동 679-2,,11491,37.7912329502,127.0803663939,한국전기차충전서비스,AC완속
양주시,롯데마트 양주점,경기도 양주시 회정동 351-2번지,경기도 양주시 평화로 1547,11439,37.8275510901,127.0525935524,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양주시,양주시 백악관여관,경기도 양주시 은현면 봉암리 137-1번지 주차장,경기도 양주시 은현면 은현로 437-11,11426,37.9019444620,127.0095455039,차지비,AC완속
양주시,남면행정복지센터,경기도 양주시 남면 신산리 257-2번지,경기도 양주시 남면 개나리17길 6,11404,37.8981258299,126.9767226129,에스트래픽,AC완속
양평군,용문생활체육공원,경기도 양평군 용문면 마룡리 269-2,,12514,37.4930290960,127.6060230785,환경부(한국자동차환경협회),DC콤보
양평군,양평군청주차장,경기도 양평군 양평읍 양근리 448-8번지 양평군청 본관 군청주차장,경기도 양평군 양평읍 군청앞길 2,12554,37.4919020854,127.4871719211,시그넷이브이,AC완속
양평군,개군면복지회관,경기도 양평군 개군면 부리 444-1번지,경기도 양평군 개군면 추읍로 37,12569,37.4282132369,127.5422720378,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양평군,개군면사무소,경기도 양평군 개군면 하자포리 262-2번지,경기도 양평군 개군면 하자포길33번길 8,12568,37.4259976740,127.5368117609,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양평군,양동면사무소,경기도 양평군 양동면 석곡리 160-1번지,경기도 양평군 양동면 학둔지아래길 20,12539,37.4251146033,127.7511801375,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양평군,양평공영주차장,경기도 양평군 양서면 용담리 507-10,,12584,37.5425117397,127.3252746956,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
양평군,단월면 복지회관,경기도 양평군 단월면 보룡리 31번지,경기도 양평군 단월면 보룡길 44-1,12529,37.5380678997,127.6745199482,환경부(한국자동차환경협회),DC콤보
양평군,서종면사무소,경기도 양평군 서종면 문호리 766-1번지,경기도 양평군 서종면 북한강로 777,12502,37.6065935826,127.3484665109,한국전력,DC차데모+AC3상+DC콤보
양평군,더스타휴골프앤리조트,경기도 양평군 양동면 고송리 산143번지 지하1층,경기도 양평군 양동면 양동로 756,12533,37.4765447117,127.7004348715,케이티,AC완속
양평군,양평군청,경기도 양평군 양평읍 양근리 448-8번지,경기도 양평군 양평읍 군청앞길 2,12554,37.4919020854,127.4871719211,한국전기차충전서비스,AC완속
양평군,청운면 다목적복지회관,경기도 양평군 청운면 용두리 628번지,경기도 양평군 청운면 용두로 180,12530,37.5564501404,127.7109970041,한국전기차충전서비스,DC차데모+DC콤보
양평군,양평지사,경기도 양평군 강상면 교평리 396-1번지,경기도 양평군 강상면 강남로 933,12571,37.4872772579,127.4811436459,한국전력,DC콤보
양평군,용문산관광지,경기도 양평군 용문면 신점리 525-2번지,경기도 양평군 용문면 용문산로 641,12510,37.5453064191,127.5830572905,한국전기차충전서비스,DC차데모+DC콤보
양평군,옥천면 다목적복지회관,경기도 양평군 옥천면 옥천리 779번지,경기도 양평군 옥천면 옥천체육공원길 34-1,12508,37.5220101203,127.4585126058,한국전기차충전서비스,DC차데모+DC콤보
양평군,롯데마트 경기양평점,경기도 양평군 양평읍 공흥리 468-33번지,경기도 양평군 양평읍 남북로 76,12560,37.4894690586,127.5026357032,한국전기차충전서비스,DC차데모+DC콤보
양평군,지평면사무소,경기도 양평군 지평면 지평리 581-1번지,경기도 양평군 지평면 지평의병로116번길 1,12541,37.4744422716,127.6393007564,환경부(한국자동차환경협회),DC차데모+AC3상+DC콤보
